HourOfYear,Electrolyzer_Capacity_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pIES_MW,H2_Storage_Level_kg,H2_to_Market_kg_hr,H2_from_Storage_kg_hr,H2_net_to_Storage_kg_hr,"Electrolyzer_Status (0=off, 1=on)","Electrolyzer_Startup (0=no, 1=yes)","Electrolyzer_Shutdown (0=no, 1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,RegUp_Turbine_MW,RegDown_Turbine_MW,SR_Turbine_MW,NSR_Turbine_MW,RegUp_Electrolyzer_MW,RegDown_Electrolyzer_MW,SR_Electrolyzer_MW,NSR_Electrolyzer_MW,ECRS_Turbine_MW,ECRS_Electrolyzer_MW,Total_RegUp_MW,Total_RegDown_MW,Total_SR_MW,Total_NSR_MW,Total_ECRS_MW,EnergyPrice_LMP_USDperMWh,p_RegU_ERCOT,deploy_factor_RegU_ERCOT,loc_RegU_ERCOT,p_RegD_ERCOT,deploy_factor_RegD_ERCOT,loc_RegD_ERCOT,p_Spin_ERCOT,deploy_factor_Spin_ERCOT,loc_Spin_ERCOT,p_NSpin_ERCOT,deploy_factor_NSpin_ERCOT,loc_NSpin_ERCOT,p_ECRS_ERCOT,deploy_factor_ECRS_ERCOT,loc_ECRS_ERCOT,Deployed_Up_Reserves_MW,Deployed_Down_Reserves_MW,Revenue_Energy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
4402,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7698,9.9999,0.6912,0.2258,14.6937,0.7308,0.0742,16.1451,0.904,-0.1704,24.3352,0.924,0.0232,12.9842,0.9256,0.5213,0.0,0.0,20052.524,0.0,0.6741,20053.1981,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19293.1981
4403,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6017,12.1425,0.7162,-0.1096,12.9187,0.7121,-0.2107,9.7632,0.9402,0.0392,16.0261,0.9353,0.3327,14.0743,0.9096,0.0921,0.0,0.0,17328.646,0.0,0.1437,17328.7897,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16568.7897
4404,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3291,12.2263,0.6644,-0.186,13.4805,0.6788,0.2196,15.3451,0.9243,0.3072,16.9397,0.9129,0.1306,7.7147,0.9239,0.0696,0.0,0.0,20645.058,0.0,0.541,20645.599,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19885.599
4405,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3719,17.3685,0.6329,-0.185,13.538,0.6388,0.2667,19.0015,0.9314,-0.595,8.5594,0.922,-0.0887,23.9872,0.9441,-0.0588,0.0,0.0,20661.322,0.0,-0.6608,20660.6612,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19900.6612
4406,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3031,10.71,0.6538,0.0821,19.0926,0.6239,0.2183,22.4718,0.9157,0.0836,11.0005,0.9401,-0.0896,23.223,0.9602,0.1905,0.0,0.0,23295.178,0.0,0.4849,23295.6629,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22535.6629
4407,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0815,17.1646,0.6306,-0.2467,14.1423,0.6666,-0.1906,25.0382,0.9088,0.3326,17.7205,0.9136,0.5391,13.2639,0.9129,-0.1519,0.0,0.0,22070.97,0.0,0.2825,22071.2525,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,21311.2525
4408,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.442,41.1783,0.611,0.0595,39.8057,0.6653,0.1983,57.0983,0.8717,0.0852,60.0131,0.8728,-0.439,58.2069,0.9178,0.1673,0.0,0.0,89847.96,0.0,0.0713,89848.0313,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,89088.0313
4409,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7015,18.8784,0.6726,0.0397,11.2722,0.6163,0.303,10.8999,0.8662,0.3124,7.72,0.8629,-0.3411,25.5081,0.888,-0.2547,0.0,0.0,23826.57,0.0,0.0593,23826.6293,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,23066.6293
4410,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0369,18.6716,0.6966,-0.3335,15.0205,0.6146,0.2056,20.4874,0.9395,0.1768,10.6415,0.8512,-0.1977,18.8106,0.8627,-0.378,0.0,0.0,24334.022,0.0,-0.5268,24333.4952,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,23573.4952
4411,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3151,12.016,0.7006,0.2364,11.4889,0.6737,-0.0454,14.1417,0.9793,0.0743,13.9314,0.8555,-0.2958,11.7225,0.8527,0.2292,0.0,0.0,21019.738,0.0,0.1987,21019.9367,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20259.9367
4412,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.762,9.2877,0.7234,0.3129,12.9968,0.6681,-0.2104,22.9514,0.924,-0.3494,22.5991,0.8321,0.0858,18.3016,0.8335,0.1518,0.0,0.0,21569.56,0.0,-0.0093,21569.5507,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20809.5507
4413,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7038,12.0129,0.6732,0.0629,9.5773,0.627,0.0462,8.9635,0.9263,-0.3673,9.2989,0.8585,0.076,8.7599,0.8292,0.1963,0.0,0.0,18887.444,0.0,0.0141,18887.4581,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18127.4581
4414,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0937,5.0841,0.6492,0.0097,11.2061,0.6536,-0.128,18.345,0.9407,-0.2862,5.439,0.9209,0.1452,15.4176,0.8201,-0.1192,0.0,0.0,15235.606,0.0,-0.3785,15235.2275,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14475.2275
4415,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9978,14.6287,0.6697,-0.1252,10.675,0.6695,-0.7421,22.1945,0.9685,0.258,15.0049,0.9316,0.2174,10.5348,0.8161,-0.2899,0.0,0.0,19379.164,0.0,-0.6818,19378.4822,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18618.4822
4416,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4516,13.0224,0.6292,-0.1156,8.757,0.6538,-0.1627,16.717,0.9689,-0.0524,18.8234,0.9207,-0.228,13.4836,0.875,-0.0442,0.0,0.0,19171.608,0.0,-0.6029,19171.0051,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18411.0051
4417,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3053,10.149,0.5988,-0.1083,15.7331,0.6748,0.0647,21.0185,0.9421,0.0589,3.0,0.9542,0.134,11.9836,0.8586,-0.0135,0.0,0.0,17596.014,0.0,0.1358,17596.1498,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16836.1498
4418,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1758,8.6277,0.6113,0.1858,5.6202,0.69,0.1086,16.7911,0.9287,0.0787,4.1942,0.94,0.0191,14.7694,0.9393,-0.3122,0.0,0.0,12606.804,0.0,0.08,12606.884,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11846.884
4419,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5799,7.8706,0.6383,0.1432,8.5875,0.694,0.3839,12.0381,0.9158,-0.0633,6.6827,0.9569,0.1188,7.6485,0.8474,0.0195,0.0,0.0,15040.362,0.0,0.6021,15040.9641,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14280.9641
4420,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2431,9.2905,0.6456,-0.4928,10.5215,0.7394,0.341,3.613,0.9219,-0.0165,10.3236,0.9366,-0.2005,8.6057,0.8693,0.0632,0.0,0.0,11112.378,0.0,-0.3056,11112.0724,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10352.0724
4421,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8423,9.0505,0.6283,-0.3704,15.0264,0.7394,0.1183,9.3917,0.9293,0.2746,6.6659,0.9678,-0.2818,16.2576,0.8822,-0.4944,0.0,0.0,17800.074,0.0,-0.7537,17799.3203,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17039.3203
4422,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9503,26.3312,0.6166,-0.2071,26.3551,0.7284,-0.2035,22.9833,0.9619,-0.1121,44.1735,0.9625,-0.0364,26.9534,0.9023,0.1176,0.0,0.0,54321.114,0.0,-0.4415,54320.6725,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,53560.6725
4423,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61,13.2008,0.6279,-0.1162,11.7726,0.7264,0.0265,17.5463,0.9707,0.0717,6.386,0.9577,-0.1321,9.6782,0.8828,-0.1038,0.0,0.0,18091.8,0.0,-0.2539,18091.5461,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17331.5461
4424,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6511,14.0978,0.6698,0.1078,8.2105,0.7279,-0.1078,10.1543,0.9666,-0.1709,23.5435,0.9825,-0.1723,13.2621,0.8524,-0.4179,0.0,0.0,18107.418,0.0,-0.7611,18106.6569,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17346.6569
4425,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4896,12.4098,0.728,-0.1348,9.0044,0.7355,-0.5367,10.1018,0.9324,-0.0255,13.1551,0.9477,0.4165,16.5598,0.8116,-0.3667,0.0,0.0,15386.048,0.0,-0.6472,15385.4008,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14625.4008
4426,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7401,10.3664,0.725,0.1047,6.1827,0.7256,0.6669,14.7691,0.9229,0.285,17.5019,0.9104,0.3604,12.2574,0.8185,0.2928,0.0,0.0,15861.238,0.0,1.7098,15862.9478,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15102.9478
4427,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7437,14.0939,0.6559,0.3991,12.2432,0.7693,-0.2775,16.5499,0.9397,0.001,11.8981,0.9183,0.6791,8.4692,0.8038,-0.0443,0.0,0.0,19662.606,0.0,0.7574,19663.3634,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18903.3634
4428,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.358,12.6591,0.6957,-0.1456,13.6943,0.7201,-0.4639,11.2427,0.9369,-0.1486,15.5577,0.917,-0.2634,12.2609,0.8263,-0.209,0.0,0.0,18376.04,0.0,-1.2305,18374.8095,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17614.8095
4429,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5035,13.706,0.7195,-0.2288,14.4886,0.7434,-0.4708,17.641,0.9388,0.2639,12.952,0.934,0.0206,18.4942,0.8225,-0.4496,0.0,0.0,21091.33,0.0,-0.8647,21090.4653,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20330.4653
4430,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6477,10.1178,0.6974,-0.2818,7.8881,0.7168,-0.0538,23.6367,0.9083,0.3248,22.8563,0.8986,0.0914,9.5218,0.8182,0.2624,0.0,0.0,20766.126,0.0,0.343,20766.469,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20006.469
4431,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7448,8.7168,0.6917,-0.2587,14.3181,0.714,0.2493,19.209,0.8992,0.6233,17.6681,0.9556,0.2547,20.7761,0.8606,-0.3624,0.0,0.0,18903.024,0.0,0.5062,18903.5302,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18143.5302
4432,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4969,13.0484,0.7422,0.1386,16.1409,0.749,-0.179,13.1137,0.8968,0.0723,15.3468,0.9913,-0.1127,3.0,0.8786,-0.2422,0.0,0.0,18428.822,0.0,-0.323,18428.499,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17668.499
4433,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.123,15.6275,0.7863,0.1896,13.038,0.7589,0.1319,20.8444,0.9234,-0.2224,20.1246,0.9731,-0.492,19.2563,0.8565,0.4677,0.0,0.0,23226.74,0.0,0.0748,23226.8148,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22466.8148
4434,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8406,11.6629,0.7413,0.1567,18.254,0.7487,0.0883,8.5722,0.88,-0.1726,15.3431,0.9871,-0.2364,22.1326,0.9415,-0.0678,0.0,0.0,21599.428,0.0,-0.2318,21599.1962,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20839.1962
4435,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8836,16.9052,0.8066,-0.2623,12.0254,0.7348,-0.0801,14.0069,0.8931,-0.0854,17.4529,0.9522,0.3587,20.9681,0.9328,0.0033,0.0,0.0,21235.768,0.0,-0.0658,21235.7022,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20475.7022
4436,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5387,20.721,0.7991,-0.0959,9.4353,0.6888,-0.2606,15.1492,0.911,0.1561,14.5399,0.9431,-0.0697,16.0408,0.9044,0.2879,0.0,0.0,23004.706,0.0,0.0178,23004.7238,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22244.7238
4437,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8551,19.3888,0.8617,-0.0951,13.6792,0.736,0.2112,18.6836,0.8568,-0.2343,13.9379,0.9397,0.255,16.7183,0.8731,0.4278,0.0,0.0,23124.938,0.0,0.5646,23125.5026,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22365.5026
4438,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2129,11.882,0.7817,0.4291,11.7791,0.732,0.0391,6.0553,0.8942,0.1426,3.0,0.9319,-0.1191,17.8193,0.8633,-0.0261,0.0,0.0,19460.902,0.0,0.4656,19461.3676,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18701.3676
4439,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.284,10.9436,0.7466,0.074,15.4122,0.7416,-0.0009,16.9473,0.9037,-0.2753,7.3579,0.9089,-0.1567,16.3388,0.8624,0.0532,0.0,0.0,18347.92,0.0,-0.3057,18347.6143,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17587.6143
4440,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8991,14.8454,0.6646,0.0276,9.4932,0.7776,0.311,4.4534,0.8603,-0.0537,12.611,0.8884,0.3889,5.5541,0.871,-0.3384,0.0,0.0,18961.658,0.0,0.3354,18961.9934,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18201.9934
4441,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2014,12.7668,0.6665,0.0695,11.9175,0.7502,0.074,25.2384,0.9283,-0.2197,13.4946,0.8647,-0.0744,10.2294,0.8414,-0.1462,0.0,0.0,14516.532,0.0,-0.2968,14516.2352,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13756.2352
4442,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0303,8.2651,0.7021,-0.1074,6.4404,0.7017,-0.1933,5.1566,0.9152,-0.1407,22.2057,0.8876,0.3352,14.6416,0.8426,-0.3786,0.0,0.0,16731.514,0.0,-0.4848,16731.0292,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15971.0292
4443,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0843,10.886,0.7635,0.1008,9.972,0.6782,0.2554,11.3496,0.8431,0.31,16.986,0.8868,-0.0485,12.0387,0.8406,0.0829,0.0,0.0,16752.034,0.0,0.7006,16752.7346,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15992.7346
4444,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7266,13.5436,0.726,-0.1196,10.4194,0.645,0.3354,22.695,0.8897,-0.3649,8.0954,0.8917,0.6003,16.9311,0.8741,-0.2574,0.0,0.0,16616.108,0.0,0.1938,16616.3018,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15856.3018
4445,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3004,6.8562,0.7325,0.3569,8.0297,0.7141,0.0973,14.2366,0.9039,0.185,14.32,0.9343,0.1013,14.9739,0.9065,-0.2168,0.0,0.0,11514.152,0.0,0.5237,11514.6757,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10754.6757
