,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal
,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol
Unit Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6049,478.48619981751824,49.24323662586457,486.0,216.0,533.0,4195367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002737226277372,0.05224983477798555,2.0,2.0,3.0,17560.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8713.0
A6324,38.01361631095744,28.301622178116713,31.0,0.1,99.0,318820.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6337,14.99634327505428,9.03994869128805,15.0,2.0,30.0,131233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,1753600.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6341,65.49724137931034,50.63547590281703,54.6,0.1,189.7,531837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6346,23.482322080291972,15.164604769489085,21.7,0.1,66.0,205893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6355,,,,,,,,,,,,,,,,,,,0.4,0.0,0.4,0.4,0.4,3507.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A6362,241.08975821167883,31.105417188564616,238.0,86.0,274.0,2113875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,4.36,4.36,4.36,38228.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6363,64.6541628649635,6.919751586796762,65.0,13.0,71.4,566887.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,3.43,3.43,3.43,30074.24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6364,69.06227189781022,5.1355811827939934,69.7,59.0,77.3,605538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,3.11,3.11,3.11,27268.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6365,53.0844776459854,6.53796257629101,52.9,42.6,63.3,465444.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,3.28,3.28,3.28,28759.039999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6366,76.60000000000001,5.295860331315145,79.0,52.6,79.0,671628.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,2.12,2.12,18588.16,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6367,76.66459854014597,5.1444707243330265,79.0,63.0,79.0,672195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,2.12,2.12,18588.16,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6370,560.9206204379562,84.98778201886485,602.0,175.0,610.0,4918152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,4.37,4.37,4.37,38316.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6371,518.6813412408759,52.860987331721205,530.0,228.0,538.0,4547798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,4.37,4.37,4.37,38316.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6373,19.010036496350367,1.1510290568107109,20.0,14.0,20.0,166680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6375,61.53911952554745,46.581872718633726,55.4,0.1,150.0,539575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6377,661.6284215328467,39.84887242367536,670.0,160.0,681.0,5801158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,4.32,4.32,4.32,37877.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6389,353.4631614963504,24.707667129995226,362.0,168.0,391.0,3099165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,4.29,4.29,4.29,37614.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6390,84.34735401459854,7.67924575724422,85.8,10.0,92.0,739557.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,2.53,2.53,2.53,22183.039999999997,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6391,37.68585766423357,3.26654506809822,37.7,31.6,42.0,330429.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,3.71,3.71,3.71,32529.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6392,37.66277372262774,3.266628575411314,37.7,31.6,42.0,330227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.71,2.71,2.71,23761.28,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6393,26.924680656934306,25.281699277639273,19.2,0.1,101.3,236075.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6395,351.8582344890511,25.66923077599373,360.0,99.0,370.0,3085093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,4.39,4.39,4.39,38491.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6396,61.047023266423366,3.2037662176460917,62.1,48.0,68.5,535260.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,4.37,4.37,4.37,38316.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6398,15.585036496350366,1.1415460005602471,15.5,13.4,17.2,136649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,3.53,3.53,3.53,30951.039999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6399,15.581888686131387,1.138739130674219,15.5,13.4,17.2,136622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,2.53,2.53,2.53,22183.039999999997,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6400,15.585036496350366,1.1415460005602471,15.5,13.4,17.2,136649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,3.53,3.53,3.53,30951.039999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6401,15.585036496350366,1.1415460005602471,15.5,13.4,17.2,136649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,3.53,3.53,3.53,30951.039999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6402,16.901459854014597,0.5243974977996038,17.0,13.0,17.0,148192.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6403,57.791788321167886,5.471474486015154,58.0,30.0,65.0,506718.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,4.37,4.37,4.37,38316.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6404,56.87185218978102,5.45855579003527,57.0,9.0,64.0,498652.4,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,3.37,3.37,3.37,29548.16,1.0,0.0,1.0,1.0,1.0,8768.0,,,,,,
A6405,15.667997262773723,1.1098283424432038,15.7,7.0,17.5,137377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6406,15.667472627737226,1.109623961155064,15.7,7.0,17.5,137372.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6408,14.66970802919708,0.8610207489216188,15.0,9.0,15.0,128624.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6411,64.46024178832117,49.12513607092996,52.6,0.1,175.5,565187.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6413,104.85437956204379,2.7796912101888305,105.0,51.8,105.0,919363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.4,4.4,4.4,38579.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6420,67.16495209854016,50.75353231570002,53.6,0.1,195.5,588902.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6433,120.1652030109489,82.26140941607585,116.2,0.1,286.4,1053608.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6434,64.15734489051094,46.47658100665182,55.1,0.1,150.0,562531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6436,63.3417655109489,50.57588902246715,51.7,0.1,172.7,555380.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6438,36.41560218978102,28.552796387512707,29.0,3.0,127.0,319292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6439,20.645985401459853,5.007273581249402,20.0,20.0,68.0,181024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,5962.240000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6440,10.581774635036496,0.6684542048015116,11.0,10.0,19.0,92781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,5962.240000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6441,13.828923357664234,0.995219842097595,14.0,8.0,14.0,121252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,5962.240000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6442,142.6408531021898,17.378042330578864,149.0,38.0,155.0,1250675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3416970802919708,1.5890823027805265,2.5,2.5,7.5,29300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6446,7.655535034052868,6.330366029526316,6.0,0.1,24.2,66319.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6449,75.16779197080291,4.248493643398905,75.0,40.0,96.3,659071.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6458,247.49843749999997,11.644331598563191,248.0,221.0,269.9,2170066.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.206888686131386,5.817896422042575,16.0,7.0,27.0,142102.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6459,249.51127965328467,12.53753799863501,249.0,222.0,269.9,2187714.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.206888686131386,5.817896422042575,16.0,7.0,27.0,142102.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6460,273.0144844890511,15.801830985436204,270.0,186.0,302.0,2393791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,3.08,3.08,3.08,27005.440000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6461,273.00809762773724,15.784733103252766,270.0,186.0,302.0,2393735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,3.08,3.08,3.08,27005.440000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6601,488.2092034029389,52.39069279862545,490.0,312.0,634.0,2525018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6607,45.93059666431759,29.808530932202444,44.6,0.1,97.8,391053.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6616,69.92900319343066,11.145946033384327,75.4,22.0,76.4,613137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6617,77.10326186131387,8.349831765436646,79.0,33.8,81.3,676041.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6618,33.824098996350365,2.1809057079781056,34.3,8.1,34.5,296569.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6619,29.397445255474455,1.8988720146428884,29.8,7.0,30.0,257756.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6620,41.65995436394752,32.32422367711806,36.0,0.1,101.0,365149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6634,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6639,1.0,0.0,1.0,1.0,1.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
A6662,16.0,0.0,16.0,16.0,16.0,136336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,71.9,71.9,71.9,630419.2000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6664,283.2949078412996,53.05197437126351,280.0,100.0,355.0,1813654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.5,11.5,11.5,100832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6665,247.32109079445144,33.25247496013748,260.0,100.0,260.0,1569005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,5.5,48224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6667,696.3827288941736,140.30579351521646,770.0,373.0,791.0,4685263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,5.5,48224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6674,59.026003285613704,5.9536463731855305,60.2,30.0,60.3,503019.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,37.8,37.8,37.8,331430.39999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6680,10.0,0.0,10.0,10.0,10.0,78910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.28,0.0,112.28,112.28,112.28,984471.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6683,16.0,0.0,16.0,16.0,16.0,128384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6685,211.98978035387432,19.555972262950995,220.0,130.0,230.0,1389805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.5,11.5,11.5,100832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6686,211.97969000534474,21.314464953663904,220.0,100.0,232.0,1586456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.5,11.5,11.5,100832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6687,288.51704545454544,113.12923726576379,280.0,100.0,550.0,1929602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6688,309.68872180451126,114.30694841534694,350.0,60.0,550.0,2059430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6689,383.0,0.0,383.0,383.0,383.0,1242835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6690,375.07430639324485,38.09646968321416,383.0,192.0,383.0,1554683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6691,357.59018659295094,64.98670989066352,383.0,191.0,383.0,517433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6692,348.9162826420891,73.05661885216905,383.0,192.0,383.0,1362867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6693,334.54608341810786,83.05485620734446,383.0,192.0,383.0,1644294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6694,380.9722448979592,19.323336935893163,383.0,192.0,383.0,1866764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,3419.52,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6695,0.2,0.0,0.2,0.2,0.2,1753.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,3068.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,3049.5499999999997
A6711,16.40720288115246,1.212887921348361,17.0,10.0,17.0,136672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,37.8,37.8,37.8,331430.39999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6723,168.75988165680474,8.142314757246105,169.0,100.0,190.0,1426021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6725,165.4858591769066,7.825256048588317,164.0,100.0,183.0,848446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A6861,39.46453062189643,2.885416909594602,39.0,34.0,45.0,333791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998,0.0,3.99,3.99,3.99,34984.32,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,7754.57
A6862,39.23315996448053,2.897545356378646,39.0,34.0,45.0,309275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998,0.0,3.99,3.99,3.99,34984.32,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,7754.57
A6864,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,8680.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6865,364.4530089628681,29.743052220151263,370.0,30.0,370.0,2846378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.98,0.98,8592.64,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6870,7.522290685030808,4.217634521627577,7.0,1.0,19.0,62262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,8680.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6884,67.55398034398034,51.25375497532598,56.7,0.1,171.3,549889.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6885,139.3435218978102,9.552360026407989,142.8,65.2,142.8,1221764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,17536.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6892,12.237112226277372,1.2330772437977369,12.0,10.0,14.0,107295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6972,224.7463503649635,25.074070454341342,231.0,66.0,231.0,1970576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.267158987226278,15.311202180375108,5.105,0.2,49.0,107558.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8713.0
A6973,206.4097855839416,41.618436899963115,223.0,66.0,223.0,1809801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387263914233577,14.690912647391547,4.25,0.2,49.0,99843.53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,17426.0
A6978,62.61587591240876,3.5201236743109576,65.0,56.0,65.0,549016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.041651459854016,11.456216032622379,10.48,10.01,49.0,149421.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,26139.0
A6983,398.9840328467153,50.388869650191644,417.0,150.0,417.0,3498292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.33251938868614,9.776240635746825,47.94,0.3,49.0,362403.53,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,34852.0
A6992,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6994,37.32105383211679,27.763880074323268,33.0,3.0,117.0,327231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6995,3.695607763023493,0.9826959565409438,4.0,1.0,6.0,28944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6999,65.00228102189782,50.23855712192257,51.0,3.0,186.0,569940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A7043,449.6674270072993,113.84894018557834,500.0,75.0,560.0,3942684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,4.95,4.95,4.95,43401.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A7047,54.34232765906073,47.438647651289415,41.5,0.1,162.0,450117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
