Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A6365,0.5180759673411431,1.9860660960326573,0.2,0.18,35.61,0.18,0.24
A6373,0.49582511676180596,2.021753964908379,0.2,0.18,36.31,0.18,0.24
A6390,0.28807467578737356,0.9681317960806598,0.2,0.18,30.67,0.18,0.24
A6391,0.47308166969147003,1.9415983528597762,0.2,0.18,44.87,0.18,0.24
A6392,0.4806735996218388,1.961006375930277,0.2,0.18,44.87,0.18,0.24
A6396,0.5004250895229294,2.057155337293444,0.2,0.18,44.87,0.18,0.24
A6398,0.5129645697758496,2.1002186009601824,0.2,0.18,44.87,0.18,0.24
A6399,0.5128450568044476,2.103332968556871,0.2,0.18,44.87,0.18,0.24
A6400,0.5049434495758718,2.07722430643298,0.2,0.18,44.87,0.18,0.24
A6402,0.5065880942868558,2.051865121725553,0.2,0.18,36.31,0.18,0.24
A6403,0.499929593721145,2.0563632152377793,0.2,0.18,44.87,0.18,0.24
A6404,0.49932980193459237,2.0540359537064217,0.2,0.18,44.87,0.18,0.24
A6408,0.5014703618167822,2.040837625834146,0.2,0.18,36.31,0.18,0.24
A6616,10.4188,10.39776150588834,4.13,1.0,44.87,3.18,16.19
A6617,10.954782608695652,11.670701416003325,3.84,0.5,44.87,3.09,18.305
A6690,0.25,,0.25,0.25,0.25,0.25,0.25
A7160,0.4868263473053892,1.5044476590495628,0.18,0.18,12.11,0.18,0.22
A7162,0.2510761154855643,0.30757963725781756,0.2,0.18,9.0,0.18,0.24
A7163,0.24759420289855072,0.31935244799415907,0.2,0.18,9.0,0.18,0.24
A7165,0.3126694915254238,0.9042948202631322,0.18,0.18,12.11,0.18,0.22
A7501,1.0608151210868282,3.346086395404977,0.4,0.2,44.87,0.2,0.45
A8905,0.21835925520262872,0.14157775882040596,0.2,0.17,3.75,0.18,0.22
A8906,0.23484670874661856,0.17477325716847594,0.2,0.17,3.3,0.18,0.22
A8907,0.2136420500403551,0.10067998978166526,0.2,0.17,3.75,0.18,0.22
A8969,0.2,,0.2,0.2,0.2,0.2,0.2
A8970,0.196,0.016733200530681523,0.2,0.18,0.22,0.18,0.2
A8971,5.669777777777777,4.5213274845140585,3.34,1.0,19.42,2.63,8.77
