Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A5263,0.10430107526881721,0.6275948680836989,0.0,0.0,9.0,0.0,0.0
A5264,0.07996127783155856,0.5336592982054711,0.0,0.0,9.0,0.0,0.0
A5265,0.073203125,0.38239616793547665,0.0,0.0,6.31,0.0,0.0
A5266,0.03,0.10618851161966626,0.0,0.0,0.9,0.0,0.0
A5267,0.6281379300000001,4.511694291281816,0.0,0.0,65.4399999,0.0,0.0
A5268,0.7932812496875,2.2844637819348166,0.0,0.0,9.99,0.0,0.24
A5269,0.10030303030303031,0.44671784141315624,0.0,0.0,2.49,0.0,0.0
A5288,1.899696016278826,3.457908130742177,0.75,0.45,40.53,0.5,0.95
A5291,2.1959808250663717,4.208718410700651,0.85,0.0,65.4399999,0.66,1.58
A5292,1.8763251225812807,3.0668759967192276,0.85,0.0,40.53,0.57,1.02
A5293,2.2047655640968484,3.901029175421562,0.86,0.0,43.52,0.67,2.06
A5294,1.721081080926641,1.9278517490380798,0.89,0.75,10.0,0.75,1.1975
A5295,2.7246187347930286,5.41707327901726,0.89,0.0,65.4399999,0.75,2.4400000000000004
A5296,1.548429751983471,1.7526950080692887,0.85,0.75,10.0,0.75,0.945
A5297,1.5838283061484917,1.842702629974388,0.85,0.75,12.33,0.75,0.95
A5307,0.9090837282622434,2.038833305464393,0.45,0.25,31.25,0.26,0.75
A5308,1.0709771986644951,1.999441965640346,0.5,0.25,31.25,0.45,0.89
A5309,1.008529411745098,2.333790392698762,0.5,0.25,31.25,0.4425,0.75
A5310,1.0837796975917926,2.002861350623434,0.5,0.25,31.25,0.45,0.89
A5311,1.403043477916042,3.141764034514761,0.58,0.25,40.53,0.45,0.9
A5312,1.147329842547993,2.6056410713099765,0.5,0.25,40.53,0.45,0.89
A5313,1.4409538149497991,2.8557386080289673,0.75,0.0,40.53,0.45,0.9
A5314,1.3857163955243723,3.1216429938872343,0.5,0.25,40.53,0.45,0.9
A5316,0.0475,0.0700510018282598,0.0,0.0,0.18,0.0,0.1
A5319,2.0880053185106386,3.9870730430282664,0.85,0.0,40.53,0.75,1.065
A5321,0.09857142857142856,0.09281317640446163,0.15,0.0,0.18,0.0,0.18
A5322,0.08857142857142856,0.08687703406320366,0.1,0.0,0.18,0.0,0.17
A5325,5.763,11.158264550447699,0.6,0.18,34.89,0.45,3.9425
A5326,8.222,12.470797711275553,0.835,0.18,34.89,0.45,12.08
A5327,8.044285714285715,12.904129645379495,0.9,0.18,34.89,0.45,9.719999999999999
A5328,7.912857142857143,12.99270527935543,0.45,0.18,34.89,0.215,9.719999999999999
A5329,7.9871428571428575,12.942982286791189,0.77,0.18,34.89,0.315,9.719999999999999
A5330,7.095,12.24490214625779,0.675,0.18,34.89,0.45,7.359999999999999
A5331,8.005714285714285,12.930988434948114,0.9,0.18,34.89,0.315,9.719999999999999
A5332,7.183333333333334,11.341299528713629,2.36,0.18,34.89,0.45,5.98
A5343,0.11864463311097635,0.7740361822143788,0.0,0.0,34.89,0.0,0.1
A5347,8.4,8.541849916733494,8.4,2.36,14.44,5.38,11.42
A5348,1.8618181818181818,4.219053965480456,0.45,0.17,14.44,0.245,0.8200000000000001
A5374,0.6195864660401003,1.7288069872077987,0.25,0.05,26.1999999,0.18,0.5
A5375,0.49658854166666666,0.859503405621708,0.24,0.05,7.95,0.18,0.5
A5376,0.6132426034319526,1.6830834200225027,0.25,0.05,26.1999999,0.18,0.5
A5377,0.641712328630137,1.7912586690119718,0.25,0.05,26.1999999,0.18,0.5
A5378,0.49470892626131957,0.857136650543654,0.24,0.05,7.95,0.18,0.5
A5420,0.20306703896368716,1.4769895016224635,0.0,0.0,65.4399999,0.0,0.18
A5422,0.20782039494258153,1.4356919399163586,0.0,0.0,65.4399999,0.0,0.18
A5426,0.07584055459272097,0.2535405718096646,0.0,0.0,4.74,0.0,0.0
A5427,0.04835648148148148,0.17977221126511542,0.0,0.0,4.74,0.0,0.0
A5433,0.4456069220420272,1.5922674969919481,0.17,0.0,40.53,0.0,0.25
A5438,0.266708557663076,0.998806888951684,0.0,0.0,11.5299999,0.0,0.18
A5588,0.34753225021022455,1.8082495797562053,0.0,0.0,43.52,0.0,0.18
A5639,0.3966532755500618,1.4668383656119925,0.0,0.0,34.89,0.0,0.18
A5640,0.279191530105871,2.3721122802181527,0.0,0.0,65.4399999,0.0,0.0
A5641,0.4119178079452055,2.6081668594016536,0.0,0.0,65.4399999,0.0,0.1
A5647,0.4459384040636627,2.1079512894898453,0.0,0.0,65.4399999,0.0,0.18
A5648,0.4811398506926786,2.1737766429716356,0.0,0.0,65.4399999,0.0,0.24
A5673,1.1538356164383563,1.5449574159332626,0.71,0.0,6.45,0.25,0.9
A5674,1.0884615384615386,1.5251427250670797,0.45,0.0,6.45,0.18,0.9125
A5707,0.5617606835709402,2.1084178716786477,0.18,0.0,65.4399999,0.0,0.44
A5725,0.32077321482611915,1.5271962017921805,0.0,0.0,65.4399999,0.0,0.2
A5726,0.2834089045260858,1.6573536599914918,0.0,0.0,65.4399999,0.0,0.18
A5727,0.3012879366156593,1.6356693820848203,0.0,0.0,65.4399999,0.0,0.18
A5728,0.29643549294128824,1.4948900477065492,0.0,0.0,65.4399999,0.0,0.18
A5739,0.24216871824402605,1.481367470655246,0.0,0.0,40.53,0.0,0.18
A5743,0.6710245306782107,2.3536065834158557,0.18,0.0,65.4399999,0.0,0.45
A5842,0.393125,1.1096769424777044,0.0,0.0,4.45,0.0,0.2125
A5843,0.37,1.0786623660812498,0.0,0.0,4.45,0.0,0.18
A5846,0.28429736739340006,0.9523470748953615,0.0,0.0,11.5299999,0.0,0.18
A5848,0.18035395296063514,0.717179497576451,0.0,0.0,11.5299999,0.0,0.18
A5869,0.6239122278769692,2.315960243038863,0.18,0.0,43.52,0.0,0.3475
A5870,0.6813874568341924,2.465479884276911,0.18,0.0,43.52,0.0,0.45
A5873,0.026126126126126126,0.09514143956490125,0.0,0.0,0.75,0.0,0.0
A5921,18.30256407692308,14.163735130686167,17.03,0.0,65.4399999,10.0,25.1399999
A5922,18.7842105,14.026455421013585,17.249999950000003,0.0,65.4399999,10.0,25.214999900000002
A5923,19.021891864864866,14.142140881659474,17.4699999,0.0,65.4399999,10.0,25.2899999
A5924,19.021891864864866,14.142140881659474,17.4699999,0.0,65.4399999,10.0,25.2899999
A5925,19.272777750000003,14.258996467351288,18.8349999,0.0,65.4399999,10.0,25.5174999
A5926,19.021891864864866,14.142140881659474,17.4699999,0.0,65.4399999,10.0,25.2899999
A5927,19.272777750000003,14.258996467351288,18.8349999,0.0,65.4399999,10.0,25.5174999
A5928,19.272777750000003,14.258996467351288,18.8349999,0.0,65.4399999,10.0,25.5174999
A5929,18.751891864864866,14.412152812876506,17.4699999,0.0,65.4399999,10.0,25.2899999
A5930,18.7842105,14.026455421013585,17.249999950000003,0.0,65.4399999,10.0,25.214999900000002
A5935,0.06860451650260568,0.2817795799609151,0.0,0.0,5.56,0.0,0.0
A5962,6.5600892803571424,6.942610619722089,6.45,0.0,40.53,0.45,9.0
A5992,1.2473006125153374,4.306340373407332,0.0,0.0,43.52,0.0,0.45
A5993,1.2858193969565217,4.435118643074537,0.0,0.0,43.52,0.0,0.45
A5995,0.41206462503475483,1.8583502483941452,0.0,0.0,65.4399999,0.0,0.18
A5997,0.10999999999999999,0.09643650760992954,0.15,0.0,0.18,0.075,0.16499999999999998
A5998,0.17,0.01732050807568877,0.18,0.15,0.18,0.16499999999999998,0.18
