Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A8544,15.248333333333331,4.469131051215793,14.33,10.0,22.47,11.25,19.11
A8545,10.504,1.0640810925059105,9.99,9.99,12.56,9.99,9.99
A8546,12.035555555555558,4.589213384358967,10.0,9.99,24.55,9.99,11.25
A8547,16.10571428571429,5.732910336768927,15.175,9.99,30.54,10.9375,19.450000000000003
A8548,16.908285714285714,6.314962765153467,15.0,9.99,35.61,11.25,19.54
A8549,13.302975206611569,5.184436810912533,11.42,9.99,44.87,10.0,15.0
A8550,11.400526315789474,2.1156267401787576,10.09,9.99,17.42,10.0,12.22
A8551,12.238823529411764,2.3932677635892086,11.4,9.99,19.82,11.12,12.56
A8554,14.903788819875778,5.39511420186952,13.965,10.0,44.87,10.57,16.607499999999998
A8555,15.042944444444444,5.785040590503049,14.01,10.0,44.87,10.0,17.142500000000002
A8556,14.502684210526317,4.964716154657783,13.24,10.0,44.87,11.112499999999999,16.025
A8557,14.82943859649123,5.484105814544865,14.4,10.0,44.87,10.0,16.27
A8560,13.68,1.866761902332486,13.68,12.36,15.0,13.02,14.34
A8561,12.36,,12.36,12.36,12.36,12.36,12.36
A8566,12.36,,12.36,12.36,12.36,12.36,12.36
A8567,13.016666666666666,3.392997691324493,12.36,10.0,16.69,11.18,14.525
A8733,3.513888888888889,2.9696057391463855,3.0,0.62,36.31,2.0275,3.69
A8734,3.528164935473717,3.003804525128207,3.0,0.62,36.31,2.03,3.69
A8735,5.700088852988691,3.459288048095706,4.115,2.79,36.31,3.5524999999999998,7.0
A8736,2.481648189209165,2.4789211101244155,2.21,0.18,30.35,1.0,3.0
A8737,3.063744075829384,1.8422971454915102,2.39,2.0,19.26,2.25,3.06
A8741,2.2424890556597874,1.7535932524656097,2.2,0.18,32.07,1.0,3.0
A8742,2.110354609929078,1.8829796649145418,2.0,0.18,32.07,1.0,3.0
A8744,5.946189624329159,3.131433358949363,4.72,2.4,25.54,3.88,7.0
A8747,3.728505838641189,3.5985552025073733,2.91,0.21,36.31,1.48,4.0
A8820,4.58933618843683,3.1259214625916627,3.32,1.0,29.45,3.0,5.0
A8821,4.397398720682303,2.635404584015774,3.49,2.38,16.02,2.39,5.0
A8824,4.885333333333333,2.726258862871864,3.7,3.0,15.84,3.3899999999999997,5.0
A8825,5.083746701846966,3.08368487042933,3.79,2.98,25.62,3.365,5.279999999999999
A8826,4.557651122625216,2.427259234344734,3.69,2.77,25.62,3.29,4.5175
A8828,6.131639344262295,3.584780076666752,4.57,2.88,36.31,3.5975,8.0
A8829,7.597074829931973,4.892322007223942,6.05,3.08,44.87,4.13,9.442499999999999
A8836,6.046778350515464,5.357144779495011,3.885,2.0,44.87,2.5,8.4525
A8851,4.4095172413793104,2.5703935502101043,3.53,2.39,30.35,3.0,4.5
A8852,2.7155861309851406,2.9611943953614954,2.09,0.18,34.02,0.94,3.14
A8854,7.487120708748615,4.6489819968853885,5.91,3.03,44.87,4.195,9.445
A8855,8.139472271914133,5.009677955887126,7.0,2.43,46.56,4.69,10.0
A8859,3.466481994459834,2.448821467587864,3.0,2.0,25.62,2.28,3.29
A8861,5.5757560975609755,3.097641107426111,4.21,2.86,23.15,3.75,5.99
