Time_Period,pIES_MW,pGridSale_MW,pGridPurchase_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_per_hr,qSteam_Electrolyzer_MWth,H2_storage_level_kg,H2_to_storage_kg_per_hr,H2_from_storage_kg_per_hr,H2_to_market_kg_per_hr,BatterySOC_MWh,BatteryCharge_MW,BatteryDischarge_MW,Energy_Revenue_USD,H2_Revenue_USD,AS_Revenue_USD
7796,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,6966.913726863102,4979.674796747968,4716.406363967935,4716.406363967935,3.71739130434783,0.0,0.0,17811.11513545882,14149.219091903806,1997.3303988752853
7797,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7034.335472606788,4979.674796747968,4716.406363967935,4716.406363967935,3.7173913043478395,0.0,0.0,18610.285895057874,14149.219091903806,1523.6439882479972
7798,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7101.757218350474,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,27877.93914086051,14149.219091903806,2193.1523330207215
7799,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7169.178964094161,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,14413.465631129133,14149.219091903806,999.9293490459336
7800,714.4624671779421,714.4624671779421,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7236.600709837847,4979.674796747968,4716.406363967935,4716.406363967935,5.4,2.2826086956521414,0.0,14525.021957727562,14149.219091903806,1193.8005854864325
7801,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7304.022455581533,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,14947.71855734381,14149.219091903806,1058.4484725664165
7802,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7371.444201325219,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,14377.753377335452,14149.219091903806,955.8016617607025
7803,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7438.865947068905,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,14506.317490992698,14149.219091903806,1133.4966347061727
7804,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7506.287692812592,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16495.887921230773,14149.219091903806,1380.025816509498
7805,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7573.709438556278,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,19011.663137547086,14149.219091903806,1839.273842579155
7806,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7641.131184299964,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,20212.211139635358,14149.219091903806,2423.399492811476
7807,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7708.55293004365,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21559.691882277715,14149.219091903806,3096.133847765397
7808,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7775.974675787336,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,27580.350519615906,14149.219091903806,3870.1142473336427
7809,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7843.3964215310225,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,24559.27002480871,14149.219091903806,3328.4119265556124
7810,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7910.818167274709,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,22194.011274425848,14149.219091903806,3341.379027437758
7811,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,7978.239913018395,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21803.38520807474,14149.219091903806,2683.6005247655403
7812,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8045.661658762081,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652156,0.0,2.5,21731.98996752065,14149.219091903806,1852.1801154872933
7813,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8113.083404505767,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,0.0,20520.411522261,14149.219091903806,1642.2607090029933
7814,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8180.505150249453,4979.674796747968,4716.406363967935,4716.406363967935,7.28260869565216,0.0,0.0,20767.688573437394,14149.219091903806,1264.3873168059622
7815,716.9000758735942,716.9000758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8247.92689599314,4979.674796747968,4716.406363967935,4716.406363967935,7.114130434782616,0.0,0.15499999999996072,20227.33564077346,14149.219091903806,1325.9058004926592
7816,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8315.348641736826,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434783,0.0,2.5,20318.67339342904,14149.219091903806,1351.0535373350851
7817,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8382.770387480512,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,2.5,25130.42295102338,14149.219091903806,2663.0021787395344
7818,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8450.192133224198,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,23993.04141486857,14149.219091903806,3400.442934999157
7819,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8517.613878967884,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,14886.795225894553,14149.219091903806,1322.5453479270438
7820,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8585.03562471157,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,15711.052063149187,14149.219091903806,1221.836950314566
7821,717.3700758735943,717.3700758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8652.457370455257,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.625,16205.390013984494,14149.219091903806,1332.568234511053
7822,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8719.879116198943,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,11944.556689433448,14149.219091903806,956.0268454128302
7823,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8787.30086194263,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,6834.164298454722,14149.219091903806,551.5110312009311
7824,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8854.722607686315,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,2899.8350080467926,14149.219091903806,405.8988903231865
7825,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8922.144353430002,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,3960.48894571908,14149.219091903806,708.4176103596021
7826,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,8989.56609917372,4979.674796747968,4716.406363967935,4716.406363967935,7.9,2.5,0.0,4542.598682556059,14149.219091903806,623.6468369707027
7827,714.4624671779421,714.4624671779421,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9056.98784491744,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.282608695652176,0.0,4847.627839802338,14149.219091903806,730.0224970115437
7828,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9124.409590661158,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,6332.442745343206,14149.219091903806,691.8916939089977
7829,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9191.83133640476,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,7877.028383850801,14149.219091903806,699.867398351589
7830,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9259.25308214848,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11772.537871223787,14149.219091903806,1026.4091530796807
7831,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9326.674827892199,4979.674796747968,4716.406363967935,4716.406363967935,7.28260869565217,0.0,2.5,16326.863222330589,14149.219091903806,1441.9505547630472
7832,716.2913896732163,716.2913896732163,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9394.096573635918,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.45368620037805574,0.0,8326.88740495114,14149.219091903806,812.0946466861756
7833,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9461.518319379637,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,8003.1160751636235,14149.219091903806,893.4765132459202
7834,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9528.940065123239,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521685,0.0,2.5,26666.01118801351,14149.219091903806,3297.799868102452
7835,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9596.361810866958,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304325,0.0,2.5,27360.082686231526,14149.219091903806,2257.4512938027497
7836,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9663.783556610677,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869564807,0.0,2.5,23048.208456369328,14149.219091903806,1705.6421471873534
7837,717.5250758735942,717.5250758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9731.205302354396,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.7799999999999622,12635.616586133994,14149.219091903806,781.3759802384183
7838,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9798.627048098115,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,4773.522205318138,14149.219091903806,555.5774533080337
7839,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9866.048793841834,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,3135.5358830850787,14149.219091903806,593.0395468932612
7840,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,9933.470539585553,4979.674796747968,4716.406363967935,4716.406363967935,3.3,0.0,0.0,2999.5781425309915,14149.219091903806,640.7587358698052
7841,718.2360758735942,718.2360758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10000.892285329272,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869374,0.0,1.4910000000000183,5630.9708348489785,14149.219091903806,736.7326814028689
7842,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10068.31403107299,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869374,0.0,0.0,4114.116735514432,14149.219091903806,884.5966686001336
7843,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10135.735776816593,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869374,0.0,0.0,2311.5028696923414,14149.219091903806,804.7429444405817
7844,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10203.157522560312,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869246,0.0,0.0,2261.33071438119,14149.219091903806,833.333633072449
7845,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10270.579268303914,4979.674796747968,4716.406363967935,4716.406363967935,3.979347826086925,2.5,0.0,542.8262576639316,14149.219091903806,545.0075865417941
7846,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10338.001014047633,4979.674796747968,4716.406363967935,4716.406363967935,3.9793478260869217,0.0,0.0,1343.8970172629893,14149.219091903806,717.26811345015
7847,715.2008887280366,715.2008887280366,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10405.422759791352,4979.674796747968,4716.406363967935,4716.406363967935,5.4,1.5441871455576708,0.0,1019.1612664374522,14149.219091903806,637.6116600626173
7848,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10472.844505535071,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,0.0,14149.219091903806,609.3764810896494
7849,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10540.26625127879,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,232.12964965891814,14149.219091903806,544.113025702248
7850,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10607.687997022393,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,1963.8815078936484,14149.219091903806,844.3326274275049
7851,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10675.109742766112,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,2354.507574244757,14149.219091903806,629.1322535704016
7852,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10742.531488509889,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,2003.302487066696,14149.219091903806,688.2527641067122
7853,718.4770758735942,718.4770758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10809.953234253608,4979.674796747968,4716.406363967935,4716.406363967935,8.117391304347832,0.0,1.731999999999985,3786.3741898538415,14149.219091903806,817.4523160358995
7854,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10877.374979997327,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,2.5,4642.726964764051,14149.219091903806,954.0930745656005
7855,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,10944.796725741046,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,3386.6204835027324,14149.219091903806,784.6925332428507
7856,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11012.218471484764,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,1842.7522957538733,14149.219091903806,571.9285683091368
7857,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11079.640217228483,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,2649.8492314910345,14149.219091903806,595.4662628329604
7858,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11147.061962972144,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,5063.803961046944,14149.219091903806,866.5204688068925
7859,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11214.483708715863,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521685,0.0,2.5,8206.58631571771,14149.219091903806,971.2968899687933
7860,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11281.905454459582,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521685,0.0,0.0,5798.467663817378,14149.219091903806,594.6179312433537
7861,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11349.3272002033,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652202,0.0,0.0,6017.074911958824,14149.219091903806,642.0594036893709
7862,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11416.74894594702,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652202,0.0,0.0,7221.206639426462,14149.219091903806,636.3618007652057
7863,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11484.170691690739,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652213,0.0,0.0,7536.574472810844,14149.219091903806,756.207428998782
7864,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11551.592437434458,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652192,0.0,0.0,6744.571163970522,14149.219091903806,799.8865455604782
7865,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11619.014183178118,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304342,0.0,2.5,13133.415085451832,14149.219091903806,1589.6354745618753
7866,717.5250758735942,717.5250758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11686.435928921837,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347826,0.0,0.7799999999999874,11480.401213977508,14149.219091903806,2230.3474886977388
7867,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11753.857674665556,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,7289.548843978878,14149.219091903806,682.8825366380316
7868,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11821.279420409275,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,1537.4181877488597,14149.219091903806,473.24448257544896
7869,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11888.701166152994,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,0.0,14149.219091903806,452.6325280443195
7870,714.462467177942,714.462467177942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,11956.122911896713,4979.674796747968,4716.406363967935,4716.406363967935,5.4,2.282608695652187,0.0,0.0,14149.219091903806,470.3957922498791
7871,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12023.544657640432,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,0.0,14149.219091903806,496.0884066946542
7872,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12090.966403384093,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,0.0,14149.219091903806,654.0425290806195
7873,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12158.388149127812,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,0.0,14149.219091903806,683.7166946371012
7874,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12225.80989487153,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,0.0,14149.219091903806,671.8995039710791
7875,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12293.23164061525,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,0.0,14149.219091903806,773.11839144424
7876,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12360.653386358968,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,0.0,14149.219091903806,751.3336418614857
7877,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12428.07513210263,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,2583.865998524307,14149.219091903806,592.7434719974882
7878,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12495.49687784629,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521765,0.0,2.5,10202.491401266934,14149.219091903806,1021.9848988974137
7879,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,12562.91862358998,4979.674796747968,4716.406363967935,4716.406363967935,4.56521739130435,0.0,2.5,15632.79172411257,14149.219091903806,1466.1530941058263
